"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-03 15:50:25,0 s,1.1 ms,56.3 ms,0 s,0 s,412.5 ms,0 s,35.0 ms,0 s,0 s,0 s,34.4 ms,0 s,0 s,0 s,0 s,16.5 ms,0 s,0 s,0 s,0 s,68.6 ms,10.4 ms,0 s,0 s,0 s,0 s,0 s,22.1 ms,0 s,0 s,,1.4 s,,0 s,0 s,0 s,0 s,1.5 s,442.8 µs,13.0 ms,27.5 ms,18.3 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,22.6 ms,0 s,24.2 ms,0 s,0 s,0 s,0 s,17.7 ms,25.2 ms,0 s,419.5 ms,0 s,47.2 ms,0 s,0 s
2024-01-03 15:50:30,0 s,1.1 ms,57.3 ms,0 s,0 s,400.8 ms,0 s,34.3 ms,27.3 ms,0 s,0 s,42.6 ms,0 s,0 s,0 s,0 s,16.7 ms,0 s,0 s,0 s,0 s,68.8 ms,128.4 ms,0 s,0 s,0 s,0 s,0 s,27.8 ms,0 s,0 s,,1.6 s,,0 s,0 s,0 s,0 s,1.5 s,457.4 µs,13.3 ms,35.9 ms,18.1 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,22.6 ms,0 s,24.2 ms,0 s,0 s,0 s,0 s,17.5 ms,27.3 ms,0 s,417.0 ms,0 s,47.9 ms,0 s,0 s
2024-01-03 15:50:35,0 s,1.1 ms,56.6 ms,0 s,0 s,407.0 ms,0 s,35.0 ms,27.8 ms,0 s,0 s,40.1 ms,0 s,0 s,0 s,0 s,16.9 ms,0 s,0 s,0 s,0 s,70.0 ms,131.2 ms,0 s,0 s,0 s,0 s,0 s,23.8 ms,0 s,0 s,,1.8 s,,0 s,0 s,0 s,0 s,1.5 s,447.5 µs,13.4 ms,25.9 ms,15.8 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,28.1 ms,0 s,23.8 ms,0 s,0 s,0 s,0 s,15.3 ms,29.2 ms,0 s,417.3 ms,0 s,47.4 ms,0 s,0 s
2024-01-03 15:50:40,0 s,1.1 ms,56.4 ms,0 s,0 s,409.2 ms,0 s,34.4 ms,27.6 ms,0 s,0 s,46.1 ms,0 s,0 s,0 s,0 s,16.7 ms,0 s,0 s,0 s,0 s,68.7 ms,129.2 ms,0 s,0 s,0 s,0 s,0 s,28.3 ms,0 s,0 s,,2.2 s,,0 s,0 s,0 s,0 s,1.5 s,449.8 µs,13.4 ms,32.7 ms,15.7 ms,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,24.4 ms,0 s,23.5 ms,0 s,0 s,0 s,0 s,23.4 ms,29.2 ms,0 s,415.5 ms,0 s,48.7 ms,0 s,0 s
2024-01-03 15:50:45,0 s,0 s,57.8 ms,0 s,0 s,400.3 ms,0 s,35.5 ms,27.1 ms,0 s,0 s,40.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,70.3 ms,130.2 ms,0 s,0 s,0 s,0 s,0 s,28.2 ms,0 s,0 s,,2.5 s,,0 s,0 s,0 s,0 s,1.5 s,443.0 µs,13.1 ms,30.7 ms,10.9 ms,0 s,0 s,0 s,1.2 ms,0 s,0 s,0 s,0 s,23.1 ms,0 s,23.6 ms,0 s,0 s,0 s,0 s,22.9 ms,28.6 ms,0 s,423.9 ms,0 s,48.6 ms,0 s,0 s
2024-01-03 15:50:50,0 s,0 s,21.4 ms,0 s,0 s,401.6 ms,0 s,34.9 ms,27.2 ms,0 s,0 s,47.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,69.6 ms,128.0 ms,0 s,0 s,0 s,0 s,0 s,28.8 ms,0 s,0 s,,2.7 s,,0 s,0 s,0 s,0 s,1.5 s,452.5 µs,13.4 ms,30.8 ms,10.6 ms,0 s,0 s,0 s,1.2 ms,0 s,0 s,0 s,0 s,23.0 ms,0 s,23.9 ms,0 s,0 s,0 s,0 s,32.8 ms,35.4 ms,0 s,427.8 ms,0 s,47.4 ms,0 s,0 s
2024-01-03 15:50:55,0 s,0 s,0 s,0 s,0 s,414.3 ms,0 s,34.4 ms,27.7 ms,0 s,0 s,48.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,69.1 ms,131.1 ms,0 s,0 s,0 s,0 s,0 s,30.5 ms,0 s,0 s,,2.8 s,,0 s,0 s,0 s,0 s,1.5 s,441.5 µs,13.2 ms,30.7 ms,10.8 ms,0 s,0 s,0 s,448.5 µs,0 s,0 s,0 s,0 s,16.6 ms,0 s,24.2 ms,0 s,0 s,0 s,0 s,32.9 ms,28.1 ms,0 s,415.1 ms,0 s,48.8 ms,0 s,0 s
2024-01-03 15:51:00,0 s,0 s,0 s,0 s,0 s,395.7 ms,0 s,34.8 ms,27.9 ms,0 s,0 s,40.8 ms,0 s,9.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,71.0 ms,130.3 ms,0 s,0 s,0 s,0 s,0 s,20.2 ms,0 s,0 s,,3.2 s,,0 s,0 s,0 s,0 s,1.5 s,445.7 µs,13.0 ms,33.7 ms,779.5 µs,0 s,0 s,0 s,436.6 µs,0 s,0 s,0 s,0 s,17.5 ms,0 s,24.4 ms,0 s,0 s,0 s,0 s,28.7 ms,30.3 ms,0 s,225.1 ms,0 s,48.1 ms,0 s,0 s
2024-01-03 15:51:05,0 s,0 s,0 s,0 s,0 s,396.0 ms,0 s,35.3 ms,27.2 ms,0 s,0 s,39.2 ms,0 s,9.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,67.8 ms,128.1 ms,0 s,0 s,0 s,0 s,0 s,20.5 ms,0 s,0 s,,3.4 s,,0 s,0 s,0 s,0 s,1.5 s,440.8 µs,13.3 ms,33.1 ms,789.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,0 s,24.1 ms,0 s,0 s,0 s,0 s,26.3 ms,27.6 ms,0 s,10.8 ms,0 s,22.0 ms,0 s,0 s
2024-01-03 15:51:10,0 s,0 s,0 s,0 s,0 s,394.1 ms,0 s,34.4 ms,27.2 ms,0 s,0 s,46.8 ms,0 s,9.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.1 ms,130.0 ms,0 s,0 s,0 s,0 s,0 s,20.5 ms,0 s,0 s,,3.3 s,,0 s,0 s,0 s,0 s,1.5 s,444.8 µs,13.2 ms,26.1 ms,775.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.1 ms,0 s,24.2 ms,0 s,0 s,0 s,0 s,31.3 ms,27.0 ms,0 s,4.8 ms,0 s,0 s,0 s,0 s
2024-01-03 15:51:15,0 s,0 s,0 s,0 s,0 s,123.7 ms,0 s,35.0 ms,27.1 ms,0 s,0 s,38.4 ms,0 s,9.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.5 ms,129.0 ms,0 s,0 s,0 s,0 s,0 s,27.2 ms,0 s,0 s,,3.1 s,,0 s,0 s,0 s,0 s,1.5 s,439.8 µs,2.7 ms,21.3 ms,773.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.5 ms,0 s,24.4 ms,0 s,0 s,0 s,0 s,30.0 ms,25.6 ms,0 s,5.0 ms,0 s,0 s,0 s,0 s
2024-01-03 15:51:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.7 ms,0 s,0 s,39.1 ms,0 s,9.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,119.1 ms,0 s,0 s,0 s,0 s,0 s,28.0 ms,0 s,0 s,,3.2 s,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,23.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,35.4 ms,24.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:51:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.1 ms,0 s,9.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.3 ms,0 s,0 s,,3.3 s,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,35.9 ms,23.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:51:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.2 ms,0 s,9.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,32.6 ms,0 s,0 s,,3.4 s,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,24.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,36.4 ms,21.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:51:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.3 ms,0 s,9.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.5 ms,0 s,0 s,,3.4 s,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,17.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,28.7 ms,19.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:51:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,47.3 ms,0 s,9.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.7 ms,0 s,0 s,,3.0 s,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,19.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,33.1 ms,16.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:51:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,39.9 ms,0 s,9.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.6 ms,0 s,0 s,,2.7 s,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,18.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.7 ms,11.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:51:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,50.4 ms,0 s,9.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.4 ms,0 s,0 s,,2.6 s,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,21.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.8 ms,11.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:51:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,57.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.1 µs,0 s,0 s,0 s,0 s,33.5 ms,0 s,0 s,,2.2 s,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,19.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.2 ms,7.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,59.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.2 µs,0 s,0 s,0 s,0 s,35.6 ms,0 s,0 s,,1.8 s,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,24.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.5 ms,8.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:05,0 s,569.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,55.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.0 µs,0 s,0 s,0 s,0 s,39.9 ms,0 s,0 s,,1.5 s,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,24.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.2 ms,14.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:10,0 s,575.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,54.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.0 µs,0 s,0 s,0 s,0 s,30.7 ms,0 s,0 s,,1.3 s,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,30.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.7 ms,14.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:15,0 s,582.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,70.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.2 µs,0 s,0 s,0 s,0 s,32.0 ms,0 s,0 s,,1.1 s,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,29.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.1 ms,13.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:20,0 s,570.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,78.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.3 µs,0 s,0 s,0 s,0 s,34.3 ms,0 s,0 s,,776.1 ms,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,38.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.4 ms,19.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:25,0 s,577.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,77.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.3 µs,0 s,0 s,0 s,0 s,23.6 ms,0 s,0 s,,425.2 ms,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,30.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.8 ms,19.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:30,0 s,572.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,71.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.1 µs,0 s,0 s,0 s,0 s,28.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,34.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.0 ms,19.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:35,0 s,569.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,62.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.2 µs,0 s,0 s,0 s,0 s,25.5 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,33.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.9 ms,19.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:40,0 s,583.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,63.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.2 µs,0 s,0 s,0 s,0 s,24.2 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,35.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.9 ms,22.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:45,0 s,572.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,61.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.1 µs,0 s,0 s,0 s,0 s,23.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,46.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,32.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.6 ms,21.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:50,0 s,575.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,51.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.6 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.7 s,0 s,0 s,51.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.6 ms,23.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:52:55,0 s,587.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,49.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.7 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.7 s,0 s,0 s,46.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.9 ms,25.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:53:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,51.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,32.7 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.7 s,0 s,0 s,48.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.0 ms,29.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:53:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,53.0 ms,107.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.7 s,0 s,0 s,41.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.7 ms,29.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 15:53:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,40.6 ms,105.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,45.4 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,46.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.8 ms,34.6 ms,0 s,1.1 ms,0 s,0 s,0 s,0 s
2024-01-03 15:53:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.8 ms,106.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,45.2 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.7 s,0 s,0 s,36.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,27.2 ms,0 s,1.1 ms,0 s,0 s,0 s,0 s
2024-01-03 15:53:20,0 s,0 s,0 s,0 s,0 s,538.0 µs,0 s,0 s,0 s,0 s,0 s,33.6 ms,104.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,66.1 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,37.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,36.1 ms,29.9 ms,0 s,1.1 ms,0 s,0 s,0 s,0 s
2024-01-03 15:53:25,0 s,0 s,0 s,0 s,0 s,544.5 µs,0 s,0 s,0 s,0 s,0 s,43.9 ms,105.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,65.8 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,33.3 ms,0 s,29.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,33.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,36.1 ms,29.4 ms,0 s,1.1 ms,0 s,0 s,0 s,0 s
2024-01-03 15:53:30,0 s,0 s,0 s,0 s,0 s,526.0 µs,0 s,0 s,0 s,0 s,0 s,41.1 ms,105.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,69.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,33.3 ms,0 s,29.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,42.9 ms,32.6 ms,0 s,1.1 ms,0 s,0 s,0 s,0 s
2024-01-03 15:53:35,0 s,0 s,0 s,0 s,0 s,529.5 µs,0 s,0 s,0 s,0 s,0 s,47.1 ms,104.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,71.3 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,34.2 ms,0 s,29.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,39.2 ms,26.5 ms,0 s,1.1 ms,0 s,0 s,0 s,0 s
2024-01-03 15:53:40,0 s,0 s,1.7 ms,0 s,0 s,534.9 µs,0 s,0 s,0 s,0 s,0 s,37.6 ms,106.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,74.9 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,24.5 ms,0 s,29.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,46.8 ms,39.3 ms,0 s,1.1 ms,0 s,0 s,0 s,0 s
2024-01-03 15:53:45,0 s,0 s,1.8 ms,0 s,0 s,537.2 µs,0 s,0 s,0 s,0 s,0 s,38.7 ms,104.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,76.8 ms,0 s,0 s,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,19.1 ms,0 s,28.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,41.7 ms,36.6 ms,0 s,1.2 ms,0 s,0 s,0 s,0 s
