"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-03 14:38:20,0 s,4.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.7 ms,0 s,8.2 ms,0 s,0 s,0 s,9.4 ms,0 s,19.5 ms,0 s,0 s,0 s,3.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.7 ms,0 s,0 s,,,,,,0 s,0 s,0 s,736.5 µs,1.0 s,0 s,0 s,10.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,23.0 ms,14.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:38:25,0 s,4.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.6 ms,0 s,7.0 ms,0 s,0 s,0 s,9.5 ms,0 s,15.1 ms,0 s,0 s,0 s,3.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.8 ms,0 s,0 s,,,,,,0 s,0 s,0 s,746.4 µs,1.0 s,0 s,0 s,7.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.7 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,23.3 ms,14.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:38:30,0 s,4.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.6 ms,0 s,7.0 ms,0 s,0 s,0 s,9.8 ms,0 s,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,743.5 µs,1.0 s,0 s,0 s,7.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.5 ms,1.2 ms,0 s,0 s,0 s,0 s,0 s,26.5 ms,14.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:38:35,0 s,4.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.7 ms,0 s,10.2 ms,0 s,0 s,0 s,9.5 ms,0 s,15.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,742.8 µs,1.0 s,0 s,0 s,6.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.6 ms,566.0 µs,0 s,0 s,0 s,0 s,0 s,25.6 ms,14.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:38:40,0 s,4.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.5 ms,0 s,10.5 ms,0 s,0 s,0 s,9.6 ms,0 s,14.0 ms,0 s,0 s,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.6 ms,0 s,0 s,,379.3 ms,,,,0 s,0 s,0 s,15.2 ms,1.1 s,0 s,0 s,6.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,30.6 ms,17.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:38:45,0 s,4.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.5 ms,0 s,9.3 ms,0 s,0 s,0 s,9.6 ms,0 s,18.0 ms,0 s,0 s,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.5 ms,0 s,0 s,,620.8 ms,,,,0 s,0 s,0 s,55.4 ms,1.1 s,0 s,0 s,5.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,5.2 ms,0 s,0 s,0 s,0 s,0 s,30.9 ms,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:38:50,0 s,5.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.7 ms,0 s,9.2 ms,0 s,0 s,0 s,9.5 ms,0 s,20.6 ms,0 s,0 s,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.5 ms,0 s,0 s,,722.1 ms,,,,0 s,0 s,0 s,55.2 ms,1.1 s,0 s,0 s,10.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.9 ms,5.0 ms,0 s,0 s,0 s,0 s,0 s,29.6 ms,15.4 ms,0 s,0 s,0 s,0 s,0 s,20.0 ms
2024-01-03 14:38:55,0 s,5.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.6 ms,0 s,9.5 ms,0 s,0 s,0 s,9.4 ms,0 s,21.4 ms,0 s,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.7 ms,0 s,0 s,,874.6 ms,,,,0 s,0 s,0 s,55.1 ms,1.1 s,0 s,0 s,8.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.1 ms,5.7 ms,0 s,0 s,0 s,0 s,0 s,29.1 ms,13.3 ms,0 s,0 s,0 s,0 s,0 s,53.5 ms
2024-01-03 14:39:00,0 s,4.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.5 ms,0 s,9.3 ms,0 s,0 s,0 s,9.5 ms,0 s,21.0 ms,0 s,0 s,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.6 ms,0 s,0 s,,1.1 s,,,,0 s,0 s,0 s,55.2 ms,1.1 s,0 s,0 s,10.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.3 ms,5.6 ms,0 s,0 s,0 s,0 s,0 s,29.6 ms,13.5 ms,0 s,0 s,0 s,0 s,0 s,52.5 ms
2024-01-03 14:39:05,0 s,4.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,0 s,0 s,0 s,0 s,0 s,20.1 ms,0 s,0 s,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.2 ms,0 s,0 s,,1.4 s,,,,0 s,0 s,0 s,54.4 ms,1.1 s,653.2 µs,0 s,9.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,5.5 ms,0 s,0 s,0 s,0 s,0 s,30.0 ms,21.0 ms,0 s,0 s,0 s,0 s,0 s,55.5 ms
2024-01-03 14:39:10,1.4 ms,4.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.9 ms,0 s,0 s,0 s,0 s,0 s,22.8 ms,0 s,0 s,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.7 ms,0 s,0 s,,1.6 s,,,,0 s,0 s,0 s,54.3 ms,1.1 s,638.6 µs,0 s,9.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.7 ms,5.4 ms,0 s,0 s,0 s,0 s,0 s,29.7 ms,21.0 ms,0 s,0 s,0 s,0 s,0 s,55.1 ms
2024-01-03 14:39:15,1.4 ms,4.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.4 ms,0 s,0 s,0 s,0 s,0 s,22.0 ms,0 s,0 s,0 s,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,31.0 ms,0 s,0 s,,1.7 s,,,,0 s,0 s,0 s,54.9 ms,1.1 s,665.9 µs,0 s,9.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.8 ms,5.6 ms,0 s,0 s,0 s,0 s,0 s,26.8 ms,18.7 ms,0 s,0 s,0 s,0 s,0 s,57.1 ms
2024-01-03 14:39:20,12.1 ms,4.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,0 s,9.3 ms,0 s,0 s,0 s,21.5 ms,0 s,0 s,0 s,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,32.2 ms,0 s,0 s,,1.9 s,,,,0 s,0 s,0 s,53.3 ms,1.1 s,3.7 ms,0 s,9.9 ms,0 s,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.1 ms,5.7 ms,0 s,0 s,0 s,0 s,0 s,26.7 ms,20.9 ms,7.7 ms,0 s,0 s,0 s,2.3 ms,57.0 ms
2024-01-03 14:39:25,11.9 ms,4.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,0 s,9.4 ms,0 s,0 s,0 s,20.5 ms,0 s,0 s,0 s,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,31.7 ms,0 s,0 s,,2.2 s,,,,0 s,0 s,0 s,54.1 ms,1.1 s,4.8 ms,0 s,9.9 ms,0 s,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.4 ms,5.5 ms,0 s,0 s,0 s,0 s,0 s,25.9 ms,18.9 ms,7.8 ms,0 s,0 s,0 s,3.7 ms,55.8 ms
2024-01-03 14:39:30,12.0 ms,3.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,0 s,9.4 ms,0 s,0 s,0 s,18.6 ms,0 s,0 s,0 s,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,26.1 ms,0 s,0 s,,2.4 s,,,,0 s,0 s,0 s,54.7 ms,1.1 s,4.9 ms,0 s,10.9 ms,0 s,6.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.2 ms,5.6 ms,0 s,0 s,0 s,0 s,0 s,26.0 ms,23.4 ms,7.6 ms,0 s,0 s,0 s,3.8 ms,55.0 ms
2024-01-03 14:39:35,11.8 ms,3.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.1 ms,0 s,9.4 ms,0 s,0 s,0 s,20.7 ms,0 s,0 s,0 s,4.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,25.5 ms,0 s,0 s,,2.4 s,,,,0 s,0 s,0 s,39.5 ms,1.0 s,4.7 ms,0 s,10.5 ms,0 s,6.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.9 ms,5.5 ms,0 s,0 s,0 s,0 s,0 s,24.9 ms,20.7 ms,7.6 ms,0 s,0 s,0 s,3.8 ms,54.7 ms
2024-01-03 14:39:40,12.1 ms,3.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.0 ms,0 s,9.3 ms,0 s,0 s,0 s,17.7 ms,0 s,0 s,0 s,4.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.8 ms,0 s,0 s,,2.4 s,,,,0 s,0 s,0 s,0 s,982.2 ms,4.8 ms,0 s,10.6 ms,0 s,6.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.0 ms,479.2 µs,0 s,0 s,0 s,0 s,0 s,24.6 ms,23.4 ms,7.4 ms,0 s,0 s,0 s,3.8 ms,55.8 ms
2024-01-03 14:39:45,12.2 ms,3.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.0 ms,0 s,9.3 ms,0 s,0 s,0 s,14.0 ms,0 s,0 s,0 s,4.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,25.5 ms,0 s,0 s,,2.7 s,,,,0 s,0 s,0 s,0 s,988.0 ms,4.8 ms,0 s,7.1 ms,0 s,6.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.9 ms,483.3 µs,0 s,0 s,0 s,0 s,0 s,26.0 ms,23.0 ms,7.5 ms,0 s,0 s,0 s,3.8 ms,36.0 ms
2024-01-03 14:39:50,12.2 ms,3.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.4 ms,0 s,9.3 ms,0 s,0 s,0 s,15.3 ms,0 s,0 s,0 s,4.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.4 ms,0 s,0 s,,2.8 s,,,,0 s,0 s,0 s,0 s,1.0 s,4.9 ms,0 s,7.5 ms,0 s,6.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.3 ms,27.8 ms,7.6 ms,0 s,0 s,0 s,3.8 ms,2.5 ms
2024-01-03 14:39:55,11.7 ms,3.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.7 ms,0 s,9.3 ms,0 s,0 s,0 s,16.3 ms,0 s,0 s,0 s,4.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.6 ms,0 s,0 s,,2.5 s,,,,0 s,0 s,0 s,0 s,983.3 ms,4.7 ms,0 s,5.2 ms,0 s,6.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.8 ms,27.5 ms,7.9 ms,0 s,0 s,0 s,3.7 ms,2.6 ms
2024-01-03 14:40:00,11.7 ms,3.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.3 ms,0 s,9.3 ms,0 s,0 s,0 s,16.5 ms,0 s,0 s,0 s,4.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.8 ms,0 s,0 s,,2.2 s,,,,0 s,0 s,0 s,0 s,1.0 s,4.2 ms,0 s,6.1 ms,0 s,6.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.1 ms,25.4 ms,8.3 ms,0 s,0 s,0 s,3.8 ms,0 s
2024-01-03 14:40:05,10.5 ms,4.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.2 ms,0 s,9.4 ms,0 s,0 s,0 s,13.5 ms,0 s,0 s,0 s,4.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.1 ms,0 s,0 s,,2.0 s,,,,0 s,0 s,0 s,0 s,1.0 s,4.2 ms,0 s,6.1 ms,0 s,6.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.6 ms,25.5 ms,8.4 ms,0 s,0 s,0 s,3.8 ms,0 s
2024-01-03 14:40:10,10.6 ms,4.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.3 ms,0 s,9.2 ms,0 s,0 s,0 s,12.8 ms,0 s,0 s,0 s,4.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.8 ms,0 s,0 s,,1.9 s,,,,0 s,0 s,0 s,0 s,990.5 ms,4.1 ms,0 s,4.4 ms,0 s,6.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.5 ms,27.2 ms,8.6 ms,0 s,0 s,0 s,3.8 ms,0 s
2024-01-03 14:40:15,0 s,5.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.3 ms,0 s,6.8 ms,0 s,0 s,0 s,9.1 ms,0 s,13.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.2 ms,0 s,0 s,,1.7 s,,,,0 s,0 s,0 s,0 s,1.0 s,1.2 ms,0 s,5.4 ms,0 s,701.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.3 ms,25.7 ms,823.5 µs,0 s,0 s,0 s,1.4 ms,0 s
2024-01-03 14:40:20,1.1 ms,5.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.5 ms,0 s,8.1 ms,0 s,0 s,0 s,8.9 ms,0 s,12.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.6 ms,0 s,0 s,,1.4 s,,,,0 s,0 s,0 s,0 s,1.0 s,2.2 ms,0 s,8.6 ms,0 s,715.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.6 ms,25.9 ms,817.2 µs,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:40:25,8.6 ms,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.2 ms,0 s,5.6 ms,0 s,0 s,0 s,8.9 ms,0 s,13.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,,1.2 s,,,,0 s,0 s,0 s,0 s,1.0 s,2.1 ms,0 s,7.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.0 ms,22.7 ms,2.6 ms,0 s,0 s,0 s,1.8 ms,0 s
2024-01-03 14:40:30,8.5 ms,5.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,65.5 µs,7.0 ms,0 s,0 s,0 s,8.8 ms,0 s,13.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.9 ms,0 s,0 s,,1.0 s,,,,0 s,0 s,0 s,0 s,1.0 s,4.5 ms,0 s,7.6 ms,0 s,0 s,0 s,0 s,732.8 µs,0 s,0 s,0 s,0 s,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,23.0 ms,2.6 ms,0 s,0 s,0 s,4.7 ms,0 s
2024-01-03 14:40:35,8.3 ms,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.4 ms,64.4 µs,6.1 ms,0 s,0 s,0 s,8.7 ms,0 s,12.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.3 ms,0 s,0 s,,775.2 ms,,,,0 s,0 s,0 s,0 s,1.1 s,4.5 ms,0 s,8.2 ms,0 s,0 s,0 s,0 s,755.7 µs,0 s,0 s,0 s,0 s,15.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.3 ms,21.9 ms,2.7 ms,0 s,0 s,0 s,4.6 ms,0 s
2024-01-03 14:40:40,8.5 ms,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.3 ms,65.3 µs,7.7 ms,0 s,0 s,0 s,8.7 ms,0 s,13.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.5 ms,0 s,0 s,,374.1 ms,,,,0 s,0 s,0 s,0 s,1.1 s,4.3 ms,0 s,8.1 ms,0 s,0 s,0 s,0 s,750.2 µs,0 s,0 s,0 s,0 s,10.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.4 ms,21.9 ms,2.7 ms,0 s,0 s,0 s,4.6 ms,0 s
2024-01-03 14:40:45,8.4 ms,6.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.3 ms,65.4 µs,7.7 ms,0 s,0 s,0 s,8.9 ms,0 s,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.1 s,4.3 ms,0 s,7.6 ms,0 s,0 s,0 s,0 s,744.5 µs,0 s,0 s,0 s,0 s,10.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.1 ms,18.9 ms,2.7 ms,0 s,0 s,0 s,4.6 ms,0 s
2024-01-03 14:40:50,8.5 ms,6.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,64.4 µs,7.3 ms,0 s,0 s,0 s,9.0 ms,0 s,11.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.1 s,4.4 ms,0 s,10.5 ms,0 s,0 s,0 s,0 s,741.1 µs,0 s,0 s,0 s,0 s,10.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.5 ms,20.9 ms,2.6 ms,0 s,0 s,0 s,9.0 ms,0 s
2024-01-03 14:40:55,8.5 ms,6.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.3 ms,63.8 µs,7.4 ms,0 s,0 s,0 s,9.0 ms,0 s,11.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.6 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.0 s,4.3 ms,0 s,9.5 ms,0 s,0 s,0 s,0 s,751.3 µs,0 s,0 s,0 s,0 s,8.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.0 ms,15.2 ms,1.8 ms,0 s,0 s,0 s,9.2 ms,0 s
2024-01-03 14:41:00,8.5 ms,6.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.3 ms,64.2 µs,7.2 ms,0 s,0 s,0 s,8.9 ms,0 s,10.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.1 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.1 s,4.3 ms,0 s,10.3 ms,0 s,0 s,0 s,0 s,743.2 µs,0 s,0 s,0 s,0 s,10.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.7 ms,21.6 ms,1.8 ms,0 s,0 s,0 s,9.0 ms,0 s
2024-01-03 14:41:05,8.6 ms,6.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.5 ms,65.5 µs,9.8 ms,0 s,0 s,0 s,8.9 ms,0 s,12.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.8 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.1 s,4.4 ms,0 s,10.3 ms,0 s,0 s,0 s,0 s,727.1 µs,0 s,0 s,0 s,0 s,10.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.1 ms,15.6 ms,1.8 ms,0 s,0 s,0 s,9.0 ms,0 s
2024-01-03 14:41:10,8.5 ms,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,66.4 µs,12.9 ms,0 s,0 s,0 s,0 s,0 s,13.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.2 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.0 s,4.4 ms,0 s,8.8 ms,0 s,0 s,0 s,0 s,755.5 µs,0 s,0 s,0 s,0 s,9.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,23.8 ms,16.7 ms,1.8 ms,0 s,0 s,0 s,9.1 ms,0 s
2024-01-03 14:41:15,7.4 ms,5.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,64.8 µs,11.3 ms,0 s,0 s,0 s,0 s,0 s,13.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.9 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.1 s,2.2 ms,0 s,7.6 ms,1.1 ms,0 s,0 s,0 s,7.9 ms,0 s,0 s,0 s,0 s,8.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,22.8 ms,15.9 ms,1.8 ms,0 s,0 s,0 s,8.8 ms,0 s
2024-01-03 14:41:20,684.1 µs,5.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,66.2 µs,13.8 ms,0 s,0 s,0 s,0 s,0 s,14.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.8 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.0 s,2.2 ms,0 s,8.7 ms,1.1 ms,0 s,0 s,0 s,8.0 ms,0 s,0 s,0 s,0 s,7.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.6 ms,15.3 ms,29.2 µs,0 s,0 s,0 s,7.2 ms,0 s
2024-01-03 14:41:25,675.0 µs,5.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,0 s,0 s,0 s,0 s,0 s,13.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.6 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.1 s,0 s,0 s,8.9 ms,1.1 ms,0 s,0 s,0 s,7.3 ms,0 s,0 s,0 s,0 s,6.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.5 ms,15.3 ms,29.1 µs,0 s,0 s,0 s,4.3 ms,0 s
2024-01-03 14:41:30,681.6 µs,5.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.1 ms,0 s,0 s,0 s,0 s,0 s,14.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.0 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.0 s,0 s,0 s,9.6 ms,1.1 ms,0 s,0 s,0 s,7.1 ms,0 s,0 s,0 s,0 s,9.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,29.7 ms,14.0 ms,4.6 ms,0 s,0 s,0 s,4.3 ms,0 s
