"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-03 14:04:25,29.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,467.7 µs,8.6 ms,194.5 µs,0 s,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,195.3 µs,0 s,0 s,21.2 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.3 s,519.7 µs,0 s,10.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.1 ms,25.1 ms,269.9 µs,0 s,0 s,0 s,653.0 µs,0 s
2024-01-03 14:04:30,29.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,472.0 µs,8.6 ms,192.9 µs,0 s,0 s,0 s,0 s,0 s,1.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,191.4 µs,0 s,0 s,20.9 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.4 s,525.9 µs,0 s,11.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,3.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,24.5 ms,26.4 ms,269.3 µs,0 s,0 s,0 s,653.8 µs,0 s
2024-01-03 14:04:35,28.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,468.6 µs,11.1 ms,202.5 µs,0 s,0 s,0 s,0 s,0 s,1.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,195.2 µs,0 s,0 s,20.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.4 s,507.0 µs,0 s,9.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,20.3 ms,270.1 µs,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:04:40,28.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,463.9 µs,15.7 ms,192.2 µs,0 s,0 s,0 s,0 s,0 s,1.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.7 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.4 s,519.0 µs,0 s,16.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.9 ms,21.5 ms,266.9 µs,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:04:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.5 ms,198.7 µs,0 s,0 s,0 s,0 s,0 s,1.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.4 s,513.6 µs,0 s,13.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.8 ms,15.0 ms,265.9 µs,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:04:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.8 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.5 s,514.2 µs,0 s,15.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.7 ms,18.7 ms,258.6 µs,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:04:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.5 s,510.3 µs,0 s,14.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.5 ms,11.0 ms,265.2 µs,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.5 s,0 s,0 s,15.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.4 ms,13.0 ms,267.4 µs,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.7 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.5 s,0 s,0 s,12.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.6 ms,10.5 ms,265.1 µs,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.7 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.4 s,0 s,0 s,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.7 ms,16.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.9 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.5 s,0 s,0 s,12.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.3 ms,15.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:20,0 s,781.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.5 s,0 s,0 s,13.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,15.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:25,0 s,785.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.1 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.5 s,0 s,0 s,14.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.7 ms,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:30,0 s,801.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.7 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.5 s,0 s,0 s,16.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.9 ms,19.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:35,0 s,818.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.4 s,0 s,0 s,9.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.4 ms,18.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:40,0 s,806.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.5 s,0 s,0 s,11.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.0 ms,21.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:45,0 s,771.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.3 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.4 s,0 s,0 s,8.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.3 ms,17.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:50,0 s,813.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.0 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.4 s,0 s,0 s,8.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.2 ms,17.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:05:55,0 s,804.9 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.3 s,0 s,0 s,9.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,7.5 ms,16.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:00,0 s,787.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.0 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,2.3 s,0 s,0 s,9.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.1 ms,20.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:05,0 s,801.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.1 ms,0 s,0 s,,218.0 ms,,,,0 s,0 s,0 s,0 s,2.3 s,0 s,0 s,9.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.9 ms,14.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:10,0 s,784.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.4 ms,0 s,0 s,,421.5 ms,,,,0 s,0 s,0 s,0 s,2.2 s,0 s,0 s,12.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.7 ms,21.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,0 s,0 s,,771.9 ms,,,,0 s,0 s,0 s,0 s,2.1 s,0 s,0 s,10.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.8 ms,21.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,0 s,0 s,,1.1 s,,,,0 s,0 s,0 s,0 s,2.1 s,0 s,0 s,10.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,23.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,0 s,0 s,0 s,13.1 ms,0 s,0 s,,1.3 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,8.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.0 ms,19.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,0 s,0 s,0 s,13.2 ms,0 s,0 s,,1.5 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,8.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.9 ms,21.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,978.7 µs,0 s,0 s,0 s,15.8 ms,0 s,0 s,,1.7 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,6.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,19.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,0 s,0 s,0 s,16.1 ms,0 s,0 s,,1.9 s,,,,0 s,0 s,0 s,0 s,2.1 s,0 s,0 s,8.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.6 ms,19.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,0 s,0 s,0 s,13.5 ms,0 s,0 s,,2.3 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,8.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.9 ms,19.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,0 s,0 s,0 s,12.0 ms,0 s,0 s,,2.5 s,,,,0 s,0 s,0 s,0 s,1.9 s,0 s,0 s,8.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.6 ms,21.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:06:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,0 s,0 s,0 s,7.8 ms,0 s,0 s,,2.7 s,,,,0 s,0 s,0 s,0 s,1.9 s,0 s,0 s,8.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.2 ms,17.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,998.3 µs,0 s,0 s,0 s,7.8 ms,0 s,0 s,,2.8 s,,,,0 s,0 s,0 s,0 s,1.9 s,0 s,0 s,8.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.2 ms,22.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.2 ms,0 s,10.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,996.3 µs,0 s,0 s,0 s,4.1 ms,0 s,0 s,,2.9 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,6.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.1 ms,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.5 ms,0 s,10.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,998.6 µs,0 s,0 s,0 s,5.4 ms,0 s,0 s,,2.8 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,6.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.6 ms,16.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.1 ms,0 s,10.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.0 ms,0 s,0 s,0 s,4.5 ms,0 s,0 s,,2.7 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,8.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.7 ms,14.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.3 ms,0 s,11.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.7 ms,0 s,0 s,,2.6 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,8.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.4 ms,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.6 ms,0 s,11.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,6.6 ms,0 s,0 s,,2.6 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,9.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.9 ms,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.2 ms,0 s,11.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.2 ms,0 s,0 s,,2.7 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,10.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.1 ms,15.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.2 ms,0 s,10.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.3 ms,0 s,0 s,,2.7 s,,,,0 s,0 s,0 s,0 s,2.0 s,0 s,0 s,8.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.6 ms,14.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,0 s,10.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.4 ms,0 s,0 s,,2.5 s,,,,0 s,0 s,0 s,0 s,2.1 s,0 s,0 s,8.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.4 ms,17.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.6 ms,0 s,11.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.8 ms,0 s,0 s,,2.3 s,,,,0 s,0 s,0 s,0 s,2.2 s,0 s,0 s,8.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.4 ms,15.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 14:07:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.3 ms,0 s,11.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.0 ms,0 s,0 s,,2.1 s,,,,0 s,0 s,0 s,0 s,2.2 s,0 s,0 s,11.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.0 ms,15.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
