"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-03 16:14:25,0 s,6.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.4 ms,0 s,0 s,0 s,0 s,454.0 µs,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,32.5 ms,0 s,0 s,,,,,,743.0 µs,0 s,0 s,0 s,1.5 s,0 s,0 s,26.9 ms,10.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.9 ms,0 s,0 s,0 s,0 s,0 s,6.3 ms,23.0 ms,29.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:30,0 s,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.2 ms,0 s,0 s,0 s,0 s,454.2 µs,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,31.7 ms,0 s,0 s,,,,,,747.4 µs,0 s,0 s,0 s,1.5 s,0 s,0 s,27.5 ms,9.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,29.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:35,0 s,5.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,34.8 ms,0 s,0 s,0 s,0 s,443.5 µs,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.6 ms,0 s,0 s,,,,,,739.9 µs,0 s,0 s,0 s,1.5 s,0 s,0 s,36.7 ms,9.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.8 ms,25.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:40,0 s,5.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.3 ms,0 s,0 s,0 s,0 s,448.8 µs,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.1 ms,0 s,0 s,,,,,,724.9 µs,0 s,0 s,0 s,1.5 s,0 s,0 s,38.0 ms,8.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.1 ms,25.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:45,0 s,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,1.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.9 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,38.8 ms,8.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.9 ms,31.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:50,0 s,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,42.3 ms,8.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.3 ms,40.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:14:55,0 s,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.7 ms,19.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.7 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.6 s,0 s,0 s,34.5 ms,6.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.3 ms,34.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:15:00,0 s,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.8 ms,21.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.4 ms,0 s,0 s,,,,,,4.9 ms,0 s,0 s,0 s,1.6 s,0 s,0 s,42.7 ms,7.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.3 ms,36.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:15:05,0 s,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.8 ms,21.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.2 ms,0 s,0 s,,,,,,4.9 ms,0 s,0 s,0 s,1.6 s,133.7 µs,0 s,29.4 ms,2.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.1 ms,26.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:15:10,0 s,5.5 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,2.8 ms,21.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.3 ms,0 s,0 s,,,,,,4.9 ms,0 s,0 s,0 s,1.6 s,136.6 µs,0 s,30.2 ms,2.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.8 ms,30.2 ms,0 s,0 s,0 s,0 s,13.2 ms,0 s
2024-01-03 16:15:15,0 s,5.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.9 ms,2.8 ms,26.9 ms,0 s,0 s,0 s,8.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.3 ms,0 s,0 s,,,,,,4.8 ms,0 s,0 s,0 s,1.6 s,135.3 µs,0 s,28.2 ms,1.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.5 ms,26.7 ms,0 s,0 s,0 s,0 s,13.3 ms,0 s
2024-01-03 16:15:20,0 s,5.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.0 ms,2.8 ms,29.3 ms,0 s,0 s,0 s,8.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.6 ms,0 s,0 s,,,,,,4.8 ms,0 s,0 s,0 s,1.6 s,134.2 µs,0 s,30.1 ms,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.2 ms,27.7 ms,0 s,0 s,0 s,0 s,13.6 ms,0 s
2024-01-03 16:15:25,0 s,5.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.0 ms,2.8 ms,29.8 ms,0 s,0 s,0 s,8.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.2 ms,0 s,0 s,,,,,,4.8 ms,0 s,0 s,0 s,1.6 s,135.1 µs,0 s,30.2 ms,3.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.0 ms,24.5 ms,0 s,0 s,0 s,0 s,13.4 ms,0 s
2024-01-03 16:15:30,0 s,5.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,2.8 ms,23.6 ms,0 s,0 s,0 s,8.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,,,,,,4.8 ms,0 s,0 s,0 s,1.5 s,134.4 µs,0 s,18.9 ms,3.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.8 ms,38.6 ms,0 s,0 s,0 s,0 s,13.2 ms,0 s
2024-01-03 16:15:35,0 s,5.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,2.8 ms,29.4 ms,0 s,0 s,0 s,8.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.7 ms,0 s,0 s,,,,,,4.9 ms,0 s,0 s,0 s,1.5 s,136.7 µs,0 s,17.8 ms,2.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.6 ms,40.2 ms,0 s,0 s,0 s,0 s,13.2 ms,0 s
2024-01-03 16:15:40,0 s,5.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.0 ms,2.9 ms,32.6 ms,0 s,0 s,0 s,8.7 ms,824.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.5 ms,0 s,0 s,,,,,,4.8 ms,0 s,0 s,0 s,1.5 s,136.7 µs,0 s,18.5 ms,13.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.9 ms,35.9 ms,0 s,0 s,0 s,0 s,13.6 ms,0 s
2024-01-03 16:15:45,0 s,6.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.7 ms,2.8 ms,32.5 ms,0 s,0 s,0 s,8.5 ms,818.3 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.6 ms,0 s,0 s,,,,,,4.8 ms,0 s,0 s,0 s,1.5 s,136.3 µs,0 s,14.9 ms,13.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,32.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.9 ms,26.9 ms,0 s,0 s,0 s,0 s,13.3 ms,0 s
2024-01-03 16:15:50,0 s,5.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.9 ms,0 s,29.4 ms,0 s,0 s,0 s,8.6 ms,831.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.1 ms,0 s,0 s,,,,,,4.9 ms,0 s,0 s,0 s,1.4 s,134.8 µs,0 s,14.5 ms,14.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,33.6 ms,0 s,0 s,0 s,0 s,13.4 ms,0 s
2024-01-03 16:15:55,0 s,5.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,0 s,31.9 ms,0 s,0 s,0 s,8.5 ms,811.2 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.2 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.4 s,134.9 µs,0 s,6.4 ms,14.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,31.5 ms,0 s,0 s,0 s,0 s,13.1 ms,0 s
2024-01-03 16:16:00,0 s,5.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,0 s,32.2 ms,0 s,0 s,0 s,8.6 ms,813.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,6.4 ms,14.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.5 ms,31.4 ms,0 s,0 s,0 s,0 s,13.4 ms,0 s
2024-01-03 16:16:05,0 s,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.9 ms,0 s,33.8 ms,0 s,0 s,0 s,8.6 ms,800.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.0 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,11.7 ms,14.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.6 ms,28.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:16:10,0 s,5.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.2 ms,0 s,0 s,0 s,0 s,794.0 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.0 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,14.8 ms,14.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.4 ms,29.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:16:15,0 s,5.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.2 ms,0 s,0 s,0 s,0 s,804.6 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.9 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,12.8 ms,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.6 ms,28.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:16:20,0 s,4.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.2 ms,0 s,0 s,0 s,0 s,798.4 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,17.7 ms,14.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.9 ms,29.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:16:25,36.6 ms,4.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.2 ms,30.9 ms,0 s,0 s,0 s,0 s,795.6 µs,0 s,0 s,0 s,0 s,56.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.9 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,13.4 ms,0 s,27.1 ms,14.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.6 ms,15.5 ms,14.4 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:16:30,37.0 ms,4.6 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.1 ms,24.6 ms,0 s,0 s,0 s,0 s,803.4 µs,0 s,0 s,0 s,0 s,56.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,17.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,13.2 ms,0 s,27.8 ms,14.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.8 ms,13.6 ms,14.9 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:16:35,36.8 ms,4.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.2 ms,18.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,57.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,13.4 ms,0 s,32.0 ms,3.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.4 ms,19.3 ms,14.8 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:16:40,36.9 ms,4.7 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.2 ms,27.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,57.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,13.4 ms,0 s,31.6 ms,3.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.8 ms,19.2 ms,14.5 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:16:45,37.0 ms,4.8 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.2 ms,26.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,57.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,13.5 ms,0 s,33.6 ms,3.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,32.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.6 ms,13.1 ms,14.8 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:16:50,36.7 ms,4.9 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.2 ms,22.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,57.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,34.0 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,13.4 ms,0 s,34.6 ms,1.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,42.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.4 ms,28.0 ms,14.8 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:16:55,36.5 ms,5.0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.2 ms,25.1 ms,0 s,679.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,57.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,33.4 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.5 s,13.3 ms,0 s,34.7 ms,1.7 ms,0 s,0 s,0 s,157.8 µs,0 s,0 s,0 s,0 s,36.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.0 ms,27.5 ms,14.6 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:17:00,36.8 ms,5.1 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.3 ms,23.8 ms,0 s,656.5 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,57.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,35.7 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.4 s,13.2 ms,0 s,30.0 ms,1.7 ms,0 s,0 s,0 s,158.4 µs,0 s,0 s,0 s,0 s,41.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.2 ms,27.2 ms,14.9 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:17:05,37.0 ms,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.2 ms,24.7 ms,0 s,679.7 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,56.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,38.0 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.4 s,13.5 ms,0 s,26.9 ms,1.7 ms,0 s,0 s,0 s,156.3 µs,0 s,0 s,0 s,0 s,42.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.9 ms,65.2 ms,14.8 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:17:10,36.6 ms,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.2 ms,22.8 ms,0 s,672.1 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,56.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,27.5 ms,0 s,0 s,,,,,,0 s,0 s,0 s,0 s,1.4 s,13.4 ms,0 s,34.8 ms,1.8 ms,0 s,0 s,0 s,156.7 µs,0 s,0 s,0 s,0 s,39.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,21.8 ms,71.2 ms,14.9 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:17:15,36.3 ms,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,5.5 ms,4.2 ms,24.4 ms,0 s,682.8 µs,0 s,0 s,0 s,0 s,0 s,0 s,0 s,56.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,28.8 ms,0 s,0 s,,359.0 ms,,,,0 s,0 s,0 s,0 s,1.3 s,13.2 ms,0 s,29.9 ms,1.8 ms,0 s,0 s,0 s,156.3 µs,0 s,0 s,0 s,0 s,40.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.3 ms,69.7 ms,14.8 ms,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:17:20,0 s,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.9 ms,0 s,21.7 ms,0 s,664.6 µs,0 s,9.2 ms,7.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.3 ms,0 s,0 s,,666.2 ms,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,23.0 ms,23.7 ms,0 s,0 s,0 s,156.0 µs,0 s,0 s,0 s,0 s,42.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,19.9 ms,70.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-03 16:17:25,0 s,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.8 ms,0 s,21.7 ms,0 s,668.0 µs,0 s,8.9 ms,23.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.5 ms,0 s,0 s,,886.5 ms,,,,3.1 ms,0 s,0 s,0 s,1.3 s,0 s,0 s,23.5 ms,23.6 ms,0 s,0 s,0 s,156.8 µs,0 s,0 s,0 s,0 s,42.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,20.0 ms,70.0 ms,0 s,0 s,0 s,0 s,0 s,7.0 ms
2024-01-03 16:17:30,0 s,5.4 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.8 ms,0 s,24.3 ms,0 s,676.2 µs,0 s,9.0 ms,23.9 ms,0 s,0 s,0 s,0 s,0 s,808.5 µs,0 s,0 s,0 s,0 s,0 s,25.4 ms,0 s,0 s,,1.1 s,,,,3.1 ms,0 s,0 s,0 s,1.4 s,0 s,0 s,20.6 ms,23.3 ms,0 s,0 s,0 s,157.6 µs,0 s,0 s,0 s,0 s,32.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,18.6 ms,76.4 ms,0 s,0 s,0 s,0 s,0 s,6.7 ms
2024-01-03 16:17:35,0 s,5.3 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.9 ms,0 s,15.7 ms,0 s,668.5 µs,0 s,9.1 ms,24.6 ms,0 s,0 s,0 s,0 s,0 s,808.2 µs,0 s,0 s,0 s,0 s,0 s,25.1 ms,0 s,0 s,,1.3 s,,,,3.0 ms,0 s,0 s,0 s,1.4 s,0 s,0 s,20.7 ms,24.0 ms,0 s,0 s,0 s,156.2 µs,0 s,0 s,0 s,0 s,33.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.8 ms,77.2 ms,0 s,0 s,0 s,0 s,0 s,6.8 ms
2024-01-03 16:17:40,0 s,5.2 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.8 ms,0 s,18.3 ms,0 s,688.3 µs,0 s,8.9 ms,24.0 ms,0 s,0 s,0 s,0 s,0 s,782.0 µs,0 s,0 s,0 s,0 s,0 s,18.4 ms,0 s,0 s,,1.5 s,,,,3.1 ms,0 s,0 s,0 s,1.4 s,0 s,0 s,18.3 ms,23.8 ms,0 s,0 s,0 s,155.6 µs,0 s,0 s,0 s,0 s,28.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.0 ms,96.8 ms,0 s,0 s,0 s,0 s,0 s,6.8 ms
